# Renewables.ninja Solar PV (Point API) - 50.978, 11.029 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "50.9777974", "lon": "11.0287364", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "48.24", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-06 08:00,2020-01-06 09:00,2.952,0.030,0.048,0.812
2020-01-06 09:00,2020-01-06 10:00,10.235,0.144,0.089,1.729
2020-01-06 10:00,2020-01-06 11:00,14.434,0.223,0.102,2.624
2020-01-06 11:00,2020-01-06 12:00,17.336,0.293,0.100,3.248
2020-01-06 12:00,2020-01-06 13:00,15.064,0.248,0.093,3.314
2020-01-06 13:00,2020-01-06 14:00,8.440,0.121,0.075,2.890
2020-01-06 14:00,2020-01-06 15:00,2.367,0.032,0.033,1.733
2020-01-06 15:00,2020-01-06 16:00,0,0,0.001,0.178
2020-01-06 16:00,2020-01-06 17:00,0,0,0,-0.754
2020-01-06 17:00,2020-01-06 18:00,0,0,0,-1.235
2020-01-06 18:00,2020-01-06 19:00,0,0,0,-1.627
2020-01-06 19:00,2020-01-06 20:00,0,0,0,-1.715
2020-01-06 20:00,2020-01-06 21:00,0,0,0,-1.759
2020-01-06 21:00,2020-01-06 22:00,0,0,0,-1.831
2020-01-06 22:00,2020-01-06 23:00,0,0,0,-2.034
2020-01-06 23:00,2020-01-07 00:00,0,0,0,-2.182
2020-01-07 00:00,2020-01-07 01:00,0,0,0,-2.147
2020-01-07 01:00,2020-01-07 02:00,0,0,0,-2.048
2020-01-07 02:00,2020-01-07 03:00,0,0,0,-1.852
2020-01-07 03:00,2020-01-07 04:00,0,0,0,-1.577
2020-01-07 04:00,2020-01-07 05:00,0,0,0,-1.320
2020-01-07 05:00,2020-01-07 06:00,0,0,0,-0.879
2020-01-07 06:00,2020-01-07 07:00,0,0,0,-0.323
2020-01-07 07:00,2020-01-07 08:00,0,0,0.002,0.192
2020-01-07 08:00,2020-01-07 09:00,0.362,0.001,0.016,0.753
2020-01-07 09:00,2020-01-07 10:00,0.978,0.002,0.031,1.404
2020-01-07 10:00,2020-01-07 11:00,1.919,0.003,0.052,2.045
2020-01-07 11:00,2020-01-07 12:00,2.569,0.005,0.064,2.608
2020-01-07 12:00,2020-01-07 13:00,2.547,0.006,0.063,2.905
2020-01-07 13:00,2020-01-07 14:00,1.621,0.004,0.044,2.783
2020-01-07 14:00,2020-01-07 15:00,0.494,0.002,0.019,2.006
2020-01-07 15:00,2020-01-07 16:00,0,0,0,1.164
2020-01-07 16:00,2020-01-07 17:00,0,0,0,1.303
2020-01-07 17:00,2020-01-07 18:00,0,0,0,1.519
2020-01-07 18:00,2020-01-07 19:00,0,0,0,1.563
2020-01-07 19:00,2020-01-07 20:00,0,0,0,1.385
2020-01-07 20:00,2020-01-07 21:00,0,0,0,1.119
2020-01-07 21:00,2020-01-07 22:00,0,0,0,0.900
2020-01-07 22:00,2020-01-07 23:00,0,0,0,0.823
2020-01-07 23:00,2020-01-08 00:00,0,0,0,0.599
2020-01-08 00:00,2020-01-08 01:00,0,0,0,0.537
2020-01-08 01:00,2020-01-08 02:00,0,0,0,0.510
2020-01-08 02:00,2020-01-08 03:00,0,0,0,0.575
2020-01-08 03:00,2020-01-08 04:00,0,0,0,0.812
2020-01-08 04:00,2020-01-08 05:00,0,0,0,0.957
2020-01-08 05:00,2020-01-08 06:00,0,0,0,1.134
2020-01-08 06:00,2020-01-08 07:00,0,0,0,1.371
2020-01-08 07:00,2020-01-08 08:00,0,0,0.004,1.658
2020-01-08 08:00,2020-01-08 09:00,0.762,0.002,0.025,2.092
2020-01-08 09:00,2020-01-08 10:00,1.682,0.004,0.046,2.607
2020-01-08 10:00,2020-01-08 11:00,2.208,0.004,0.057,3.198
2020-01-08 11:00,2020-01-08 12:00,2.654,0.006,0.066,3.648
2020-01-08 12:00,2020-01-08 13:00,2.364,0.005,0.060,3.750
2020-01-08 13:00,2020-01-08 14:00,1.471,0.004,0.041,3.602
2020-01-08 14:00,2020-01-08 15:00,0.253,0.001,0.013,3.300
2020-01-08 15:00,2020-01-08 16:00,0,0,0,2.998
2020-01-08 16:00,2020-01-08 17:00,0,0,0,2.944
2020-01-08 17:00,2020-01-08 18:00,0,0,0,3.177
2020-01-08 18:00,2020-01-08 19:00,0,0,0,3.474
2020-01-08 19:00,2020-01-08 20:00,0,0,0,3.537
2020-01-08 20:00,2020-01-08 21:00,0,0,0,3.552
2020-01-08 21:00,2020-01-08 22:00,0,0,0,3.435
2020-01-08 22:00,2020-01-08 23:00,0,0,0,3.255
2020-01-08 23:00,2020-01-09 00:00,0,0,0,3.208
2020-01-09 00:00,2020-01-09 01:00,0,0,0,3.213
2020-01-09 01:00,2020-01-09 02:00,0,0,0,3.170
2020-01-09 02:00,2020-01-09 03:00,0,0,0,3.112
2020-01-09 03:00,2020-01-09 04:00,0,0,0,3.142
2020-01-09 04:00,2020-01-09 05:00,0,0,0,3.266
2020-01-09 05:00,2020-01-09 06:00,0,0,0,3.401
2020-01-09 06:00,2020-01-09 07:00,0,0,0,3.599
2020-01-09 07:00,2020-01-09 08:00,0.047,0.001,0.006,3.919
2020-01-09 08:00,2020-01-09 09:00,0.826,0.003,0.027,4.565
2020-01-09 09:00,2020-01-09 10:00,0.925,0.002,0.031,5.044
2020-01-09 10:00,2020-01-09 11:00,1.495,0.002,0.044,5.471
2020-01-09 11:00,2020-01-09 12:00,2.191,0.004,0.058,5.986
2020-01-09 12:00,2020-01-09 13:00,2.438,0.006,0.062,6.487
2020-01-09 13:00,2020-01-09 14:00,1.680,0.005,0.046,6.699
2020-01-09 14:00,2020-01-09 15:00,0.377,0.002,0.016,6.511
2020-01-09 15:00,2020-01-09 16:00,0,0,0,6.243
2020-01-09 16:00,2020-01-09 17:00,0,0,0,6.230
2020-01-09 17:00,2020-01-09 18:00,0,0,0,6.316
2020-01-09 18:00,2020-01-09 19:00,0,0,0,6.361
2020-01-09 19:00,2020-01-09 20:00,0,0,0,6.317
2020-01-09 20:00,2020-01-09 21:00,0,0,0,6.192
2020-01-09 21:00,2020-01-09 22:00,0,0,0,5.991
2020-01-09 22:00,2020-01-09 23:00,0,0,0,5.734
2020-01-09 23:00,2020-01-10 00:00,0,0,0,5.472
2020-01-10 00:00,2020-01-10 01:00,0,0,0,5.287
2020-01-10 01:00,2020-01-10 02:00,0,0,0,5.198
2020-01-10 02:00,2020-01-10 03:00,0,0,0,5.131
2020-01-10 03:00,2020-01-10 04:00,0,0,0,5.129
2020-01-10 04:00,2020-01-10 05:00,0,0,0,5.135
2020-01-10 05:00,2020-01-10 06:00,0,0,0,5.178
2020-01-10 06:00,2020-01-10 07:00,0,0,0,5.216
2020-01-10 07:00,2020-01-10 08:00,0.241,0.005,0.009,5.270
2020-01-10 08:00,2020-01-10 09:00,4.277,0.050,0.058,5.842
2020-01-10 09:00,2020-01-10 10:00,10.347,0.145,0.096,6.571
2020-01-10 10:00,2020-01-10 11:00,11.574,0.152,0.117,7.083
2020-01-10 11:00,2020-01-10 12:00,8.093,0.075,0.117,7.303
2020-01-10 12:00,2020-01-10 13:00,5.539,0.039,0.097,7.307
2020-01-10 13:00,2020-01-10 14:00,2.476,0.012,0.056,7.027
2020-01-10 14:00,2020-01-10 15:00,0.573,0.003,0.020,6.569
2020-01-10 15:00,2020-01-10 16:00,0,0,0.001,5.755
2020-01-10 16:00,2020-01-10 17:00,0,0,0,5.065
2020-01-10 17:00,2020-01-10 18:00,0,0,0,4.759
2020-01-10 18:00,2020-01-10 19:00,0,0,0,4.709
2020-01-10 19:00,2020-01-10 20:00,0,0,0,4.385
2020-01-10 20:00,2020-01-10 21:00,0,0,0,3.712
2020-01-10 21:00,2020-01-10 22:00,0,0,0,3.063
2020-01-10 22:00,2020-01-10 23:00,0,0,0,2.569
2020-01-10 23:00,2020-01-11 00:00,0,0,0,2.241
2020-01-11 00:00,2020-01-11 01:00,0,0,0,1.938
2020-01-11 01:00,2020-01-11 02:00,0,0,0,1.720
2020-01-11 02:00,2020-01-11 03:00,0,0,0,1.539
2020-01-11 03:00,2020-01-11 04:00,0,0,0,1.342
2020-01-11 04:00,2020-01-11 05:00,0,0,0,1.050
2020-01-11 05:00,2020-01-11 06:00,0,0,0,0.376
2020-01-11 06:00,2020-01-11 07:00,0,0,0,-0.059
2020-01-11 07:00,2020-01-11 08:00,0.873,0.018,0.012,-0.150
2020-01-11 08:00,2020-01-11 09:00,7.229,0.114,0.055,1.320
2020-01-11 09:00,2020-01-11 10:00,18.966,0.364,0.065,2.449
2020-01-11 10:00,2020-01-11 11:00,25.462,0.529,0.060,3.663
2020-01-11 11:00,2020-01-11 12:00,26.218,0.551,0.060,4.339
2020-01-11 12:00,2020-01-11 13:00,23.143,0.474,0.060,4.459
2020-01-11 13:00,2020-01-11 14:00,15.230,0.287,0.060,4.076
2020-01-11 14:00,2020-01-11 15:00,4.751,0.080,0.037,2.517
2020-01-11 15:00,2020-01-11 16:00,0,0.002,0.002,0.658
2020-01-11 16:00,2020-01-11 17:00,0,0,0,0.502
2020-01-11 17:00,2020-01-11 18:00,0,0,0,0.502
2020-01-11 18:00,2020-01-11 19:00,0,0,0,0.288
2020-01-11 19:00,2020-01-11 20:00,0,0,0,-0.031
2020-01-11 20:00,2020-01-11 21:00,0,0,0,-0.293
2020-01-11 21:00,2020-01-11 22:00,0,0,0,-0.466
2020-01-11 22:00,2020-01-11 23:00,0,0,0,-0.664
2020-01-11 23:00,2020-01-12 00:00,0,0,0,-0.805
2020-01-12 00:00,2020-01-12 01:00,0,0,0,-0.948
2020-01-12 01:00,2020-01-12 02:00,0,0,0,-1.058
2020-01-12 02:00,2020-01-12 03:00,0,0,0,-1.249
2020-01-12 03:00,2020-01-12 04:00,0,0,0,-1.279
2020-01-12 04:00,2020-01-12 05:00,0,0,0,-1.450
2020-01-12 05:00,2020-01-12 06:00,0,0,0,-1.423
2020-01-12 06:00,2020-01-12 07:00,0,0,0,-1.443
2020-01-12 07:00,2020-01-12 08:00,0.935,0.018,0.013,-1.102
2020-01-12 08:00,2020-01-12 09:00,6.156,0.085,0.060,0.066
2020-01-12 09:00,2020-01-12 10:00,9.078,0.114,0.094,1.352
2020-01-12 10:00,2020-01-12 11:00,11.089,0.137,0.115,2.408
2020-01-12 11:00,2020-01-12 12:00,9.476,0.100,0.118,2.909
2020-01-12 12:00,2020-01-12 13:00,7.804,0.078,0.104,2.993
2020-01-12 13:00,2020-01-12 14:00,7.700,0.098,0.082,2.797
2020-01-12 14:00,2020-01-12 15:00,3.463,0.049,0.040,2.109
2020-01-12 15:00,2020-01-12 16:00,0,0.001,0.002,1.285
2020-01-12 16:00,2020-01-12 17:00,0,0,0,1.139
2020-01-12 17:00,2020-01-12 18:00,0,0,0,1.210
2020-01-12 18:00,2020-01-12 19:00,0,0,0,1.325
2020-01-12 19:00,2020-01-12 20:00,0,0,0,1.457
2020-01-12 20:00,2020-01-12 21:00,0,0,0,1.571
2020-01-12 21:00,2020-01-12 22:00,0,0,0,1.689
2020-01-12 22:00,2020-01-12 23:00,0,0,0,1.868
2020-01-12 23:00,2020-01-13 00:00,0,0,0,1.845
2020-01-13 00:00,2020-01-13 01:00,0,0,0,1.967
2020-01-13 01:00,2020-01-13 02:00,0,0,0,2.079
2020-01-13 02:00,2020-01-13 03:00,0,0,0,2.097
2020-01-13 03:00,2020-01-13 04:00,0,0,0,2.021
2020-01-13 04:00,2020-01-13 05:00,0,0,0,2.027
2020-01-13 05:00,2020-01-13 06:00,0,0,0,2.124
2020-01-13 06:00,2020-01-13 07:00,0,0,0,1.961
2020-01-13 07:00,2020-01-13 08:00,0.057,0.001,0.006,1.775
2020-01-13 08:00,2020-01-13 09:00,0.929,0.003,0.029,2.096
2020-01-13 09:00,2020-01-13 10:00,2.137,0.006,0.054,2.722
2020-01-13 10:00,2020-01-13 11:00,3.588,0.012,0.080,3.376
2020-01-13 11:00,2020-01-13 12:00,4.925,0.022,0.099,4.002
2020-01-13 12:00,2020-01-13 13:00,5.862,0.037,0.104,4.341
2020-01-13 13:00,2020-01-13 14:00,4.221,0.029,0.077,4.243
2020-01-13 14:00,2020-01-13 15:00,1.303,0.009,0.032,3.559
2020-01-13 15:00,2020-01-13 16:00,0,0,0.001,2.592
2020-01-13 16:00,2020-01-13 17:00,0,0,0,2.473
2020-01-13 17:00,2020-01-13 18:00,0,0,0,2.256
2020-01-13 18:00,2020-01-13 19:00,0,0,0,1.917
2020-01-13 19:00,2020-01-13 20:00,0,0,0,1.259
2020-01-13 20:00,2020-01-13 21:00,0,0,0,0.849
2020-01-13 21:00,2020-01-13 22:00,0,0,0,0.848
2020-01-13 22:00,2020-01-13 23:00,0,0,0,1.101
2020-01-13 23:00,2020-01-14 00:00,0,0,0,1.280
2020-01-14 00:00,2020-01-14 01:00,0,0,0,1.416
2020-01-14 01:00,2020-01-14 02:00,0,0,0,1.479
2020-01-14 02:00,2020-01-14 03:00,0,0,0,1.516
2020-01-14 03:00,2020-01-14 04:00,0,0,0,1.434
